date,hour,village_ward,pump_id,liters_pumped,power_kwh
2024-06-08,7,Ward_A,PUMP_A01,571.78,0.4574
2024-06-08,7,Ward_B,PUMP_B01,479.3,0.3834
2024-06-08,7,Ward_C,PUMP_C01,508.95,0.4072
2024-06-08,7,Ward_D,PUMP_D01,499.34,0.3995
2024-06-08,7,Ward_E,PUMP_E01,547.54,0.438
2024-06-08,8,Ward_A,PUMP_A01,601.08,0.4809
2024-06-08,8,Ward_B,PUMP_B01,478.77,0.383
2024-06-08,8,Ward_C,PUMP_C01,480.42,0.3843
2024-06-08,8,Ward_D,PUMP_D01,541.77,0.4334
2024-06-08,8,Ward_E,PUMP_E01,527.28,0.4218
2024-06-08,9,Ward_A,PUMP_A01,57.39,0.0459
2024-06-08,9,Ward_B,PUMP_B01,52.34,0.0419
2024-06-08,9,Ward_C,PUMP_C01,48.56,0.0389
2024-06-08,9,Ward_D,PUMP_D01,52.36,0.0419
2024-06-08,9,Ward_E,PUMP_E01,54.43,0.0435
2024-06-08,10,Ward_A,PUMP_A01,53.28,0.0426
2024-06-08,10,Ward_B,PUMP_B01,52.03,0.0416
2024-06-08,10,Ward_C,PUMP_C01,54.27,0.0434
2024-06-08,10,Ward_D,PUMP_D01,54.68,0.0437
2024-06-08,10,Ward_E,PUMP_E01,55.53,0.0444
2024-06-08,11,Ward_A,PUMP_A01,52.59,0.0421
2024-06-08,11,Ward_B,PUMP_B01,49.33,0.0395
2024-06-08,11,Ward_C,PUMP_C01,50.59,0.0405
2024-06-08,11,Ward_D,PUMP_D01,54.83,0.0439
2024-06-08,11,Ward_E,PUMP_E01,46.73,0.0374
2024-06-08,12,Ward_A,PUMP_A01,51.47,0.0412
2024-06-08,12,Ward_B,PUMP_B01,48.43,0.0387
2024-06-08,12,Ward_C,PUMP_C01,50.11,0.0401
2024-06-08,12,Ward_D,PUMP_D01,55.11,0.0441
2024-06-08,12,Ward_E,PUMP_E01,50.76,0.0406
2024-06-08,13,Ward_A,PUMP_A01,50.19,0.0401
2024-06-08,13,Ward_B,PUMP_B01,44.56,0.0356
2024-06-08,13,Ward_C,PUMP_C01,52.99,0.0424
2024-06-08,13,Ward_D,PUMP_D01,52.58,0.0421
2024-06-08,13,Ward_E,PUMP_E01,58.65,0.0469
2024-06-08,14,Ward_A,PUMP_A01,48.77,0.039
2024-06-08,14,Ward_B,PUMP_B01,50.88,0.0407
2024-06-08,14,Ward_C,PUMP_C01,51.0,0.0408
2024-06-08,14,Ward_D,PUMP_D01,56.31,0.045
2024-06-08,14,Ward_E,PUMP_E01,49.62,0.0397
2024-06-08,15,Ward_A,PUMP_A01,51.12,0.0409
2024-06-08,15,Ward_B,PUMP_B01,52.43,0.0419
2024-06-08,15,Ward_C,PUMP_C01,50.75,0.0406
2024-06-08,15,Ward_D,PUMP_D01,48.21,0.0386
2024-06-08,15,Ward_E,PUMP_E01,50.78,0.0406
2024-06-08,16,Ward_A,PUMP_A01,54.29,0.0434
2024-06-08,16,Ward_B,PUMP_B01,45.89,0.0367
2024-06-08,16,Ward_C,PUMP_C01,50.53,0.0404
2024-06-08,16,Ward_D,PUMP_D01,47.2,0.0378
2024-06-08,16,Ward_E,PUMP_E01,54.78,0.0438
2024-06-08,17,Ward_A,PUMP_A01,439.07,0.3513
2024-06-08,17,Ward_B,PUMP_B01,477.64,0.3821
2024-06-08,17,Ward_C,PUMP_C01,515.09,0.4121
2024-06-08,17,Ward_D,PUMP_D01,562.62,0.4501
2024-06-08,17,Ward_E,PUMP_E01,497.37,0.3979
2024-06-08,18,Ward_A,PUMP_A01,477.79,0.3822
2024-06-08,18,Ward_B,PUMP_B01,575.25,0.4602
2024-06-08,18,Ward_C,PUMP_C01,442.08,0.3537
2024-06-08,18,Ward_D,PUMP_D01,412.05,0.3296
2024-06-08,18,Ward_E,PUMP_E01,517.6,0.4141
2024-06-08,19,Ward_A,PUMP_A01,479.92,0.3839
2024-06-08,19,Ward_B,PUMP_B01,459.15,0.3673
2024-06-08,19,Ward_C,PUMP_C01,528.33,0.4227
2024-06-08,19,Ward_D,PUMP_D01,509.75,0.4078
2024-06-08,19,Ward_E,PUMP_E01,477.44,0.3819
2024-06-08,20,Ward_A,PUMP_A01,44.88,0.0359
2024-06-08,20,Ward_B,PUMP_B01,53.49,0.0428
2024-06-08,20,Ward_C,PUMP_C01,52.6,0.0421
2024-06-08,20,Ward_D,PUMP_D01,49.6,0.0397
2024-06-08,20,Ward_E,PUMP_E01,57.39,0.0459
2024-06-08,21,Ward_A,PUMP_A01,45.72,0.0366
2024-06-08,21,Ward_B,PUMP_B01,43.9,0.0351
2024-06-08,21,Ward_C,PUMP_C01,47.23,0.0378
2024-06-08,21,Ward_D,PUMP_D01,49.82,0.0399
2024-06-08,21,Ward_E,PUMP_E01,50.97,0.0408
2024-06-08,22,Ward_A,PUMP_A01,49.04,0.0392
2024-06-08,22,Ward_B,PUMP_B01,51.41,0.0411
2024-06-08,22,Ward_C,PUMP_C01,44.99,0.036
2024-06-08,22,Ward_D,PUMP_D01,55.78,0.0446
2024-06-08,22,Ward_E,PUMP_E01,49.67,0.0397
2024-06-08,23,Ward_A,PUMP_A01,54.47,0.0436
2024-06-08,23,Ward_B,PUMP_B01,51.37,0.0411
2024-06-08,23,Ward_C,PUMP_C01,51.83,0.0415
2024-06-08,23,Ward_D,PUMP_D01,52.28,0.0418
2024-06-08,23,Ward_E,PUMP_E01,51.79,0.0414
2024-06-09,0,Ward_A,PUMP_A01,52.57,0.0421
2024-06-09,0,Ward_B,PUMP_B01,55.32,0.0443
2024-06-09,0,Ward_C,PUMP_C01,50.79,0.0406
2024-06-09,0,Ward_D,PUMP_D01,52.84,0.0423
2024-06-09,0,Ward_E,PUMP_E01,49.64,0.0397
2024-06-09,1,Ward_A,PUMP_A01,55.76,0.0446
2024-06-09,1,Ward_B,PUMP_B01,47.29,0.0378
2024-06-09,1,Ward_C,PUMP_C01,57.2,0.0458
2024-06-09,1,Ward_D,PUMP_D01,49.84,0.0399
2024-06-09,1,Ward_E,PUMP_E01,44.28,0.0354
2024-06-09,2,Ward_A,PUMP_A01,50.51,0.0404
2024-06-09,2,Ward_B,PUMP_B01,47.28,0.0378
2024-06-09,2,Ward_C,PUMP_C01,53.36,0.0427
2024-06-09,2,Ward_D,PUMP_D01,47.39,0.0379
2024-06-09,2,Ward_E,PUMP_E01,48.22,0.0386
2024-06-09,3,Ward_A,PUMP_A01,42.44,0.034
2024-06-09,3,Ward_B,PUMP_B01,48.19,0.0386
2024-06-09,3,Ward_C,PUMP_C01,40.3,0.0322
2024-06-09,3,Ward_D,PUMP_D01,43.66,0.0349
2024-06-09,3,Ward_E,PUMP_E01,53.04,0.0424
2024-06-09,4,Ward_A,PUMP_A01,53.14,0.0425
2024-06-09,4,Ward_B,PUMP_B01,51.7,0.0414
2024-06-09,4,Ward_C,PUMP_C01,46.13,0.0369
2024-06-09,4,Ward_D,PUMP_D01,49.81,0.0398
2024-06-09,4,Ward_E,PUMP_E01,49.99,0.04
2024-06-09,5,Ward_A,PUMP_A01,45.37,0.0363
2024-06-09,5,Ward_B,PUMP_B01,56.01,0.0448
2024-06-09,5,Ward_C,PUMP_C01,53.51,0.0428
2024-06-09,5,Ward_D,PUMP_D01,49.12,0.0393
2024-06-09,5,Ward_E,PUMP_E01,50.11,0.0401
2024-06-09,6,Ward_A,PUMP_A01,508.34,0.4067
2024-06-09,6,Ward_B,PUMP_B01,418.33,0.3347
2024-06-09,6,Ward_C,PUMP_C01,490.11,0.3921
2024-06-09,6,Ward_D,PUMP_D01,472.72,0.3782
2024-06-09,6,Ward_E,PUMP_E01,459.94,0.3679
2024-06-09,7,Ward_A,PUMP_A01,488.76,0.391
2024-06-09,7,Ward_B,PUMP_B01,571.91,0.4575
2024-06-09,7,Ward_C,PUMP_C01,525.63,0.4205
2024-06-09,7,Ward_D,PUMP_D01,477.15,0.3817
2024-06-09,7,Ward_E,PUMP_E01,522.9,0.4183
2024-06-09,8,Ward_A,PUMP_A01,555.97,0.4448
2024-06-09,8,Ward_B,PUMP_B01,536.99,0.4296
2024-06-09,8,Ward_C,PUMP_C01,502.39,0.4019
2024-06-09,8,Ward_D,PUMP_D01,474.12,0.3793
2024-06-09,8,Ward_E,PUMP_E01,527.93,0.4223
2024-06-09,9,Ward_A,PUMP_A01,51.57,0.0413
2024-06-09,9,Ward_B,PUMP_B01,53.58,0.0429
2024-06-09,9,Ward_C,PUMP_C01,52.54,0.042
2024-06-09,9,Ward_D,PUMP_D01,54.2,0.0434
2024-06-09,9,Ward_E,PUMP_E01,47.86,0.0383
2024-06-09,10,Ward_A,PUMP_A01,55.27,0.0442
2024-06-09,10,Ward_B,PUMP_B01,50.79,0.0406
2024-06-09,10,Ward_C,PUMP_C01,58.3,0.0466
2024-06-09,10,Ward_D,PUMP_D01,47.24,0.0378
2024-06-09,10,Ward_E,PUMP_E01,56.94,0.0456
2024-06-09,11,Ward_A,PUMP_A01,50.79,0.0406
2024-06-09,11,Ward_B,PUMP_B01,47.39,0.0379
2024-06-09,11,Ward_C,PUMP_C01,48.06,0.0385
2024-06-09,11,Ward_D,PUMP_D01,48.72,0.039
2024-06-09,11,Ward_E,PUMP_E01,51.7,0.0414
2024-06-09,12,Ward_A,PUMP_A01,52.09,0.0417
2024-06-09,12,Ward_B,PUMP_B01,47.71,0.0382
2024-06-09,12,Ward_C,PUMP_C01,49.9,0.0399
2024-06-09,12,Ward_D,PUMP_D01,58.57,0.0469
2024-06-09,12,Ward_E,PUMP_E01,56.91,0.0455
2024-06-09,13,Ward_A,PUMP_A01,51.75,0.0414
2024-06-09,13,Ward_B,PUMP_B01,50.15,0.0401
2024-06-09,13,Ward_C,PUMP_C01,50.48,0.0404
2024-06-09,13,Ward_D,PUMP_D01,52.45,0.042
2024-06-09,13,Ward_E,PUMP_E01,45.91,0.0367
2024-06-09,14,Ward_A,PUMP_A01,48.97,0.0392
2024-06-09,14,Ward_B,PUMP_B01,43.33,0.0347
2024-06-09,14,Ward_C,PUMP_C01,51.6,0.0413
2024-06-09,14,Ward_D,PUMP_D01,52.59,0.0421
2024-06-09,14,Ward_E,PUMP_E01,48.07,0.0385
2024-06-09,15,Ward_A,PUMP_A01,56.3,0.045
2024-06-09,15,Ward_B,PUMP_B01,45.1,0.0361
2024-06-09,15,Ward_C,PUMP_C01,44.14,0.0353
2024-06-09,15,Ward_D,PUMP_D01,50.9,0.0407
2024-06-09,15,Ward_E,PUMP_E01,54.19,0.0434
2024-06-09,16,Ward_A,PUMP_A01,56.74,0.0454
2024-06-09,16,Ward_B,PUMP_B01,48.16,0.0385
2024-06-09,16,Ward_C,PUMP_C01,54.31,0.0435
2024-06-09,16,Ward_D,PUMP_D01,49.85,0.0399
2024-06-09,16,Ward_E,PUMP_E01,49.31,0.0394
2024-06-09,17,Ward_A,PUMP_A01,535.35,0.4283
2024-06-09,17,Ward_B,PUMP_B01,526.09,0.4209
2024-06-09,17,Ward_C,PUMP_C01,436.94,0.3496
2024-06-09,17,Ward_D,PUMP_D01,559.06,0.4472
2024-06-09,17,Ward_E,PUMP_E01,555.2,0.4442
2024-06-09,18,Ward_A,PUMP_A01,474.98,0.38
2024-06-09,18,Ward_B,PUMP_B01,515.83,0.4127
2024-06-09,18,Ward_C,PUMP_C01,519.76,0.4158
2024-06-09,18,Ward_D,PUMP_D01,510.43,0.4083
2024-06-09,18,Ward_E,PUMP_E01,477.99,0.3824
2024-06-09,19,Ward_A,PUMP_A01,473.14,0.3785
2024-06-09,19,Ward_B,PUMP_B01,498.98,0.3992
2024-06-09,19,Ward_C,PUMP_C01,546.91,0.4375
2024-06-09,19,Ward_D,PUMP_D01,521.74,0.4174
2024-06-09,19,Ward_E,PUMP_E01,485.18,0.3881
2024-06-09,20,Ward_A,PUMP_A01,53.09,0.0425
2024-06-09,20,Ward_B,PUMP_B01,38.61,0.0309
2024-06-09,20,Ward_C,PUMP_C01,54.6,0.0437
2024-06-09,20,Ward_D,PUMP_D01,43.04,0.0344
2024-06-09,20,Ward_E,PUMP_E01,48.55,0.0388
2024-06-09,21,Ward_A,PUMP_A01,45.52,0.0364
2024-06-09,21,Ward_B,PUMP_B01,44.82,0.0359
2024-06-09,21,Ward_C,PUMP_C01,54.64,0.0437
2024-06-09,21,Ward_D,PUMP_D01,48.13,0.0385
2024-06-09,21,Ward_E,PUMP_E01,51.39,0.0411
2024-06-09,22,Ward_A,PUMP_A01,49.81,0.0398
2024-06-09,22,Ward_B,PUMP_B01,51.91,0.0415
2024-06-09,22,Ward_C,PUMP_C01,50.31,0.0402
2024-06-09,22,Ward_D,PUMP_D01,44.87,0.0359
2024-06-09,22,Ward_E,PUMP_E01,53.99,0.0432
2024-06-09,23,Ward_A,PUMP_A01,48.02,0.0384
2024-06-09,23,Ward_B,PUMP_B01,43.77,0.035
2024-06-09,23,Ward_C,PUMP_C01,48.29,0.0386
2024-06-09,23,Ward_D,PUMP_D01,56.0,0.0448
2024-06-09,23,Ward_E,PUMP_E01,53.4,0.0427
2024-06-10,0,Ward_A,PUMP_A01,48.61,0.0389
2024-06-10,0,Ward_B,PUMP_B01,48.6,0.0389
2024-06-10,0,Ward_C,PUMP_C01,48.71,0.039
2024-06-10,0,Ward_D,PUMP_D01,58.31,0.0466
2024-06-10,0,Ward_E,PUMP_E01,51.53,0.0412
2024-06-10,1,Ward_A,PUMP_A01,51.72,0.0414
2024-06-10,1,Ward_B,PUMP_B01,54.12,0.0433
2024-06-10,1,Ward_C,PUMP_C01,50.96,0.0408
2024-06-10,1,Ward_D,PUMP_D01,48.96,0.0392
2024-06-10,1,Ward_E,PUMP_E01,49.21,0.0394
2024-06-10,2,Ward_A,PUMP_A01,49.71,0.0398
2024-06-10,2,Ward_B,PUMP_B01,49.85,0.0399
2024-06-10,2,Ward_C,PUMP_C01,52.91,0.0423
2024-06-10,2,Ward_D,PUMP_D01,50.21,0.0402
2024-06-10,2,Ward_E,PUMP_E01,52.93,0.0423
2024-06-10,3,Ward_A,PUMP_A01,49.68,0.0397
2024-06-10,3,Ward_B,PUMP_B01,50.31,0.0403
2024-06-10,3,Ward_C,PUMP_C01,42.01,0.0336
2024-06-10,3,Ward_D,PUMP_D01,53.67,0.0429
2024-06-10,3,Ward_E,PUMP_E01,51.39,0.0411
2024-06-10,4,Ward_A,PUMP_A01,53.99,0.0432
2024-06-10,4,Ward_B,PUMP_B01,38.41,0.0307
2024-06-10,4,Ward_C,PUMP_C01,58.35,0.0467
2024-06-10,4,Ward_D,PUMP_D01,49.44,0.0396
2024-06-10,4,Ward_E,PUMP_E01,54.43,0.0435
2024-06-10,5,Ward_A,PUMP_A01,45.84,0.0367
2024-06-10,5,Ward_B,PUMP_B01,52.45,0.042
2024-06-10,5,Ward_C,PUMP_C01,45.79,0.0366
2024-06-10,5,Ward_D,PUMP_D01,47.5,0.038
2024-06-10,5,Ward_E,PUMP_E01,57.66,0.0461
2024-06-10,6,Ward_A,PUMP_A01,492.37,0.3939
2024-06-10,6,Ward_B,PUMP_B01,508.7,0.407
2024-06-10,6,Ward_C,PUMP_C01,534.8,0.4278
2024-06-10,6,Ward_D,PUMP_D01,519.83,0.4159
2024-06-10,6,Ward_E,PUMP_E01,506.02,0.4048
2024-06-10,7,Ward_A,PUMP_A01,514.6,0.4117
2024-06-10,7,Ward_B,PUMP_B01,596.14,0.4769
2024-06-10,7,Ward_C,PUMP_C01,497.7,0.3982
2024-06-10,7,Ward_D,PUMP_D01,508.04,0.4064
2024-06-10,7,Ward_E,PUMP_E01,542.03,0.4336
2024-06-10,8,Ward_A,PUMP_A01,544.22,0.4354
2024-06-10,8,Ward_B,PUMP_B01,547.48,0.438
2024-06-10,8,Ward_C,PUMP_C01,525.55,0.4204
2024-06-10,8,Ward_D,PUMP_D01,454.28,0.3634
2024-06-10,8,Ward_E,PUMP_E01,565.34,0.4523
2024-06-10,9,Ward_A,PUMP_A01,45.41,0.0363
2024-06-10,9,Ward_B,PUMP_B01,51.21,0.041
2024-06-10,9,Ward_C,PUMP_C01,46.98,0.0376
2024-06-10,9,Ward_D,PUMP_D01,49.74,0.0398
2024-06-10,9,Ward_E,PUMP_E01,51.32,0.0411
2024-06-10,10,Ward_A,PUMP_A01,51.29,0.041
2024-06-10,10,Ward_B,PUMP_B01,51.69,0.0414
2024-06-10,10,Ward_C,PUMP_C01,56.45,0.0452
2024-06-10,10,Ward_D,PUMP_D01,51.81,0.0415
2024-06-10,10,Ward_E,PUMP_E01,49.02,0.0392
2024-06-10,11,Ward_A,PUMP_A01,53.86,0.0431
2024-06-10,11,Ward_B,PUMP_B01,54.76,0.0438
2024-06-10,11,Ward_C,PUMP_C01,45.09,0.0361
2024-06-10,11,Ward_D,PUMP_D01,52.39,0.0419
2024-06-10,11,Ward_E,PUMP_E01,52.8,0.0422
2024-06-10,12,Ward_A,PUMP_A01,48.81,0.039
2024-06-10,12,Ward_B,PUMP_B01,55.5,0.0444
2024-06-10,12,Ward_C,PUMP_C01,49.4,0.0395
2024-06-10,12,Ward_D,PUMP_D01,50.5,0.0404
2024-06-10,12,Ward_E,PUMP_E01,49.31,0.0394
2024-06-10,13,Ward_A,PUMP_A01,50.06,0.04
2024-06-10,13,Ward_B,PUMP_B01,45.61,0.0365
2024-06-10,13,Ward_C,PUMP_C01,44.24,0.0354
2024-06-10,13,Ward_D,PUMP_D01,56.38,0.0451
2024-06-10,13,Ward_E,PUMP_E01,46.61,0.0373
2024-06-10,14,Ward_A,PUMP_A01,46.03,0.0368
2024-06-10,14,Ward_B,PUMP_B01,41.39,0.0331
2024-06-10,14,Ward_C,PUMP_C01,47.44,0.038
2024-06-10,14,Ward_D,PUMP_D01,44.71,0.0358
2024-06-10,14,Ward_E,PUMP_E01,56.57,0.0453
2024-06-10,15,Ward_A,PUMP_A01,54.04,0.0432
2024-06-10,15,Ward_B,PUMP_B01,47.25,0.0378
2024-06-10,15,Ward_C,PUMP_C01,59.01,0.0472
2024-06-10,15,Ward_D,PUMP_D01,53.93,0.0431
2024-06-10,15,Ward_E,PUMP_E01,48.7,0.039
2024-06-10,16,Ward_A,PUMP_A01,40.0,0.032
2024-06-10,16,Ward_B,PUMP_B01,59.16,0.0473
2024-06-10,16,Ward_C,PUMP_C01,44.44,0.0356
2024-06-10,16,Ward_D,PUMP_D01,43.42,0.0347
2024-06-10,16,Ward_E,PUMP_E01,54.09,0.0433
2024-06-10,17,Ward_A,PUMP_A01,597.59,0.4781
2024-06-10,17,Ward_B,PUMP_B01,555.37,0.4443
2024-06-10,17,Ward_C,PUMP_C01,522.56,0.418
2024-06-10,17,Ward_D,PUMP_D01,523.79,0.419
2024-06-10,17,Ward_E,PUMP_E01,534.14,0.4273
2024-06-10,18,Ward_A,PUMP_A01,530.36,0.4243
2024-06-10,18,Ward_B,PUMP_B01,511.25,0.409
2024-06-10,18,Ward_C,PUMP_C01,504.17,0.4033
2024-06-10,18,Ward_D,PUMP_D01,497.5,0.398
2024-06-10,18,Ward_E,PUMP_E01,469.84,0.3759
2024-06-10,19,Ward_A,PUMP_A01,488.77,0.391
2024-06-10,19,Ward_B,PUMP_B01,432.28,0.3458
2024-06-10,19,Ward_C,PUMP_C01,496.07,0.3969
2024-06-10,19,Ward_D,PUMP_D01,460.46,0.3684
2024-06-10,19,Ward_E,PUMP_E01,455.86,0.3647
2024-06-10,20,Ward_A,PUMP_A01,50.72,0.0406
2024-06-10,20,Ward_B,PUMP_B01,55.57,0.0445
2024-06-10,20,Ward_C,PUMP_C01,53.67,0.0429
2024-06-10,20,Ward_D,PUMP_D01,43.72,0.035
2024-06-10,20,Ward_E,PUMP_E01,46.04,0.0368
2024-06-10,21,Ward_A,PUMP_A01,53.76,0.043
2024-06-10,21,Ward_B,PUMP_B01,46.07,0.0369
2024-06-10,21,Ward_C,PUMP_C01,49.1,0.0393
2024-06-10,21,Ward_D,PUMP_D01,52.2,0.0418
2024-06-10,21,Ward_E,PUMP_E01,46.13,0.0369
2024-06-10,22,Ward_A,PUMP_A01,50.42,0.0403
2024-06-10,22,Ward_B,PUMP_B01,44.66,0.0357
2024-06-10,22,Ward_C,PUMP_C01,47.59,0.0381
2024-06-10,22,Ward_D,PUMP_D01,51.28,0.041
2024-06-10,22,Ward_E,PUMP_E01,43.63,0.0349
2024-06-10,23,Ward_A,PUMP_A01,51.76,0.0414
2024-06-10,23,Ward_B,PUMP_B01,49.92,0.0399
2024-06-10,23,Ward_C,PUMP_C01,52.21,0.0418
2024-06-10,23,Ward_D,PUMP_D01,50.9,0.0407
2024-06-10,23,Ward_E,PUMP_E01,55.46,0.0444
2024-06-11,0,Ward_A,PUMP_A01,50.5,0.0404
2024-06-11,0,Ward_B,PUMP_B01,48.28,0.0386
2024-06-11,0,Ward_C,PUMP_C01,50.49,0.0404
2024-06-11,0,Ward_D,PUMP_D01,52.17,0.0417
2024-06-11,0,Ward_E,PUMP_E01,50.2,0.0402
2024-06-11,1,Ward_A,PUMP_A01,50.16,0.0401
2024-06-11,1,Ward_B,PUMP_B01,47.19,0.0378
2024-06-11,1,Ward_C,PUMP_C01,47.35,0.0379
2024-06-11,1,Ward_D,PUMP_D01,44.39,0.0355
2024-06-11,1,Ward_E,PUMP_E01,57.0,0.0456
2024-06-11,2,Ward_A,PUMP_A01,45.02,0.036
2024-06-11,2,Ward_B,PUMP_B01,47.23,0.0378
2024-06-11,2,Ward_C,PUMP_C01,47.13,0.0377
2024-06-11,2,Ward_D,PUMP_D01,53.58,0.0429
2024-06-11,2,Ward_E,PUMP_E01,48.82,0.0391
2024-06-11,3,Ward_A,PUMP_A01,54.99,0.044
2024-06-11,3,Ward_B,PUMP_B01,47.31,0.0378
2024-06-11,3,Ward_C,PUMP_C01,51.12,0.0409
2024-06-11,3,Ward_D,PUMP_D01,46.66,0.0373
2024-06-11,3,Ward_E,PUMP_E01,58.58,0.0469
2024-06-11,4,Ward_A,PUMP_A01,45.25,0.0362
2024-06-11,4,Ward_B,PUMP_B01,51.24,0.041
2024-06-11,4,Ward_C,PUMP_C01,52.54,0.042
2024-06-11,4,Ward_D,PUMP_D01,51.66,0.0413
2024-06-11,4,Ward_E,PUMP_E01,49.26,0.0394
2024-06-11,5,Ward_A,PUMP_A01,49.48,0.0396
2024-06-11,5,Ward_B,PUMP_B01,50.18,0.0401
2024-06-11,5,Ward_C,PUMP_C01,49.41,0.0395
2024-06-11,5,Ward_D,PUMP_D01,53.86,0.0431
2024-06-11,5,Ward_E,PUMP_E01,58.84,0.0471
2024-06-11,6,Ward_A,PUMP_A01,477.7,0.3822
2024-06-11,6,Ward_B,PUMP_B01,445.21,0.3562
2024-06-11,6,Ward_C,PUMP_C01,496.47,0.3972
2024-06-11,6,Ward_D,PUMP_D01,603.19,0.4826
2024-06-11,6,Ward_E,PUMP_E01,467.85,0.3743
2024-06-11,7,Ward_A,PUMP_A01,565.56,0.4525
2024-06-11,7,Ward_B,PUMP_B01,567.11,0.4537
2024-06-11,7,Ward_C,PUMP_C01,477.86,0.3823
2024-06-11,7,Ward_D,PUMP_D01,522.76,0.4182
2024-06-11,7,Ward_E,PUMP_E01,565.14,0.4521
2024-06-11,8,Ward_A,PUMP_A01,484.83,0.3879
2024-06-11,8,Ward_B,PUMP_B01,491.86,0.3935
2024-06-11,8,Ward_C,PUMP_C01,476.73,0.3814
2024-06-11,8,Ward_D,PUMP_D01,459.41,0.3675
2024-06-11,8,Ward_E,PUMP_E01,474.03,0.3792
2024-06-11,9,Ward_A,PUMP_A01,45.1,0.0361
2024-06-11,9,Ward_B,PUMP_B01,50.14,0.0401
2024-06-11,9,Ward_C,PUMP_C01,46.92,0.0375
2024-06-11,9,Ward_D,PUMP_D01,50.94,0.0407
2024-06-11,9,Ward_E,PUMP_E01,43.78,0.035
2024-06-11,10,Ward_A,PUMP_A01,51.32,0.0411
2024-06-11,10,Ward_B,PUMP_B01,53.33,0.0427
2024-06-11,10,Ward_C,PUMP_C01,42.03,0.0336
2024-06-11,10,Ward_D,PUMP_D01,51.5,0.0412
2024-06-11,10,Ward_E,PUMP_E01,54.91,0.0439
2024-06-11,11,Ward_A,PUMP_A01,45.16,0.0361
2024-06-11,11,Ward_B,PUMP_B01,56.69,0.0454
2024-06-11,11,Ward_C,PUMP_C01,51.68,0.0413
2024-06-11,11,Ward_D,PUMP_D01,47.18,0.0377
2024-06-11,11,Ward_E,PUMP_E01,49.78,0.0398
2024-06-11,12,Ward_A,PUMP_A01,52.23,0.0418
2024-06-11,12,Ward_B,PUMP_B01,50.3,0.0402
2024-06-11,12,Ward_C,PUMP_C01,52.16,0.0417
2024-06-11,12,Ward_D,PUMP_D01,46.32,0.0371
2024-06-11,12,Ward_E,PUMP_E01,50.68,0.0405
2024-06-11,13,Ward_A,PUMP_A01,44.35,0.0355
2024-06-11,13,Ward_B,PUMP_B01,49.56,0.0396
2024-06-11,13,Ward_C,PUMP_C01,46.38,0.0371
2024-06-11,13,Ward_D,PUMP_D01,47.06,0.0376
2024-06-11,13,Ward_E,PUMP_E01,54.94,0.044
2024-06-11,14,Ward_A,PUMP_A01,54.37,0.0435
2024-06-11,14,Ward_B,PUMP_B01,52.44,0.0419
2024-06-11,14,Ward_C,PUMP_C01,45.63,0.0365
2024-06-11,14,Ward_D,PUMP_D01,48.73,0.039
2024-06-11,14,Ward_E,PUMP_E01,54.85,0.0439
2024-06-11,15,Ward_A,PUMP_A01,50.57,0.0405
2024-06-11,15,Ward_B,PUMP_B01,59.28,0.0474
2024-06-11,15,Ward_C,PUMP_C01,51.57,0.0413
2024-06-11,15,Ward_D,PUMP_D01,50.77,0.0406
2024-06-11,15,Ward_E,PUMP_E01,48.76,0.039
2024-06-11,16,Ward_A,PUMP_A01,50.53,0.0404
2024-06-11,16,Ward_B,PUMP_B01,49.39,0.0395
2024-06-11,16,Ward_C,PUMP_C01,52.83,0.0423
2024-06-11,16,Ward_D,PUMP_D01,53.83,0.0431
2024-06-11,16,Ward_E,PUMP_E01,46.86,0.0375
2024-06-11,17,Ward_A,PUMP_A01,446.75,0.3574
2024-06-11,17,Ward_B,PUMP_B01,426.55,0.3412
2024-06-11,17,Ward_C,PUMP_C01,520.32,0.4163
2024-06-11,17,Ward_D,PUMP_D01,455.87,0.3647
2024-06-11,17,Ward_E,PUMP_E01,413.88,0.3311
2024-06-11,18,Ward_A,PUMP_A01,515.54,0.4124
2024-06-11,18,Ward_B,PUMP_B01,599.72,0.4798
2024-06-11,18,Ward_C,PUMP_C01,499.76,0.3998
2024-06-11,18,Ward_D,PUMP_D01,533.54,0.4268
2024-06-11,18,Ward_E,PUMP_E01,503.27,0.4026
2024-06-11,19,Ward_A,PUMP_A01,496.04,0.3968
2024-06-11,19,Ward_B,PUMP_B01,536.76,0.4294
2024-06-11,19,Ward_C,PUMP_C01,488.39,0.3907
2024-06-11,19,Ward_D,PUMP_D01,510.7,0.4086
2024-06-11,19,Ward_E,PUMP_E01,512.87,0.4103
2024-06-11,20,Ward_A,PUMP_A01,47.33,0.0379
2024-06-11,20,Ward_B,PUMP_B01,53.97,0.0432
2024-06-11,20,Ward_C,PUMP_C01,49.3,0.0394
2024-06-11,20,Ward_D,PUMP_D01,46.98,0.0376
2024-06-11,20,Ward_E,PUMP_E01,52.15,0.0417
2024-06-11,21,Ward_A,PUMP_A01,46.41,0.0371
2024-06-11,21,Ward_B,PUMP_B01,50.11,0.0401
2024-06-11,21,Ward_C,PUMP_C01,49.96,0.04
2024-06-11,21,Ward_D,PUMP_D01,54.34,0.0435
2024-06-11,21,Ward_E,PUMP_E01,51.9,0.0415
2024-06-11,22,Ward_A,PUMP_A01,49.9,0.0399
2024-06-11,22,Ward_B,PUMP_B01,53.27,0.0426
